channel,event,kind,log-date,log-time,messageId,newrelic.logs.batchIndex,plugin.type,plugin.version,timestamp,status,transaction,pri,transaction2,message,channel-uat,kind-uat,log-date-uat,log-time-uat,transaction-uat,pri-uat,transaction2-uat,message-uat
FailOverManager,,OUT,2021/08/06,15:26:31,af6312cb-8a5e-4aa9-b253-ab68e99758b4,521,fluentd,1.1.10,1628281591493,,ULgR7JL7OIuXP+c90QYqGxBx,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:31,e66a6377-8b37-4226-a7c7-4a46653ad76d,520,fluentd,1.1.10,1628281591487,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:31,ae599e16-802a-4288-ae85-5cf3036dd406,519,fluentd,1.1.10,1628281591481,,ULgR7JF3NJnAikc90QZoYs4y,6,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:31,2784a1b0-d796-488b-9b9c-5b62e33aa70c,518,fluentd,1.1.10,1628281591475,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
FailOverManager,,OUT,2021/08/06,15:26:31,93b51b61-7d12-435b-90a0-dc8405f4f98a,517,fluentd,1.1.10,1628281591469,,ULgR7J9jMN8ltEc90QZuFt8T,8,,,,,,,,,,
FailOverManager,,IN,2021/08/06,15:26:31,42cad4be-323b-488d-8ca5-c17aac8611e0,516,fluentd,1.1.10,1628281591461,,ULgR7J9jMN8ltEc90QZuFt8T,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:31,b71dc9b3-7eff-43bd-b124-2ed9a245edf1,515,fluentd,1.1.10,1628281591393,,ULgR7JMydr+oMEc90QZ0pl6f,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:31,2af93467-aef2-408e-b34b-ad21cd9653c6,514,fluentd,1.1.10,1628281591392,,ULgR7JMydr+oMEc90QZ0pl6f,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:31,61f72269-575b-457b-9c65-27f7fe29b780,513,fluentd,1.1.10,1628281591385,,ULgR7JMydr+oMEc90QZ0pl6f,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:31,6b2581a8-3ce1-415a-909e-071c1f80b67c,512,fluentd,1.1.10,1628281591385,,ULgR7JMydr+oMEc90QZ0pl6f,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:31,021309e2-95f8-4c49-b3af-98ffc2cdfe76,509,fluentd,1.1.10,1628281591375,,ULgR7JMydr+oMEc90QZ0pl6f,,ULgR7JMiwO633+c90QZQqd/s,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:31,d246eed7-56ed-43de-88bb-92443552d875,510,fluentd,1.1.10,1628281591375,,ULgR7JMydr+oMEc90QZ0pl6f,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:31,a45ccc25-ee84-4e7f-a90c-b4c6843b0eca,511,fluentd,1.1.10,1628281591375,,ULgR7JMydr+oMEc90QZ0pl6f,6,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:31,9f2dd762-9e6c-4ab3-986d-0828d26948dc,508,fluentd,1.1.10,1628281591368,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:31,30e63f17-e616-445e-9e69-9ee987649c30,507,fluentd,1.1.10,1628281591368,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:31,f308b37c-9337-4873-9cbf-ba425ba03c8d,506,fluentd,1.1.10,1628281591359,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:31,9666a2fa-28eb-4359-8588-59de311be3e2,505,fluentd,1.1.10,1628281591352,,ULgR7JMiwO633+c90QZQqd/s,6,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:31,bf63b000-20c9-4844-a841-1ef054d5909b,504,fluentd,1.1.10,1628281591349,,ULgR7JMiwO633+c90QZQqd/s,6,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:31,f4c02273-0088-4cf2-b402-5b43c8fdf6ba,503,fluentd,1.1.10,1628281591347,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:31,fd932c89-1b97-4bb0-b56b-e2e4120ae1f5,502,fluentd,1.1.10,1628281591347,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:31,3c344e5c-876a-4f30-80dd-8af7aed7726a,501,fluentd,1.1.10,1628281591345,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:31,91e386e1-bcc7-45a4-ae75-81c7060e19fc,500,fluentd,1.1.10,1628281591345,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:31,d0c1c325-9676-433a-89b2-4293e1c51b81,499,fluentd,1.1.10,1628281591343,,ULgR7JMiwO633+c90QZQqd/s,,,2021080615263119465795e1,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:31,3e45d397-3430-4de7-8a33-2d148796154a,498,fluentd,1.1.10,1628281591343,,ULgR7JMiwO633+c90QZQqd/s,-,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:31,f274d08b-50dc-463c-ad3e-f670e5fc7c19,497,fluentd,1.1.10,1628281591337,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:31,1eb4c87c-041d-4c16-a2a2-f5de18862229,496,fluentd,1.1.10,1628281591337,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:31,9738da9a-3c42-4f69-baa9-815f58474fab,493,fluentd,1.1.10,1628281591334,,ULgR7JLH0uG5y+c90QbdcQQC,,ULgR7JL2n/u3MEc90QazSAJp,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:31,03e4df07-3647-4979-8497-70b34ee69ff6,494,fluentd,1.1.10,1628281591334,,ULgR7JLH0uG5y+c90QbdcQQC,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:31,b66d8525-ba97-467e-976c-d65a1e969066,495,fluentd,1.1.10,1628281591334,,ULgR7JLH0uG5y+c90QbdcQQC,4,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:31,6ca60833-58af-43aa-a3b0-d6dadc27c034,490,fluentd,1.1.10,1628281591323,,ULgR7JL7OIuXP+c90QYqGxBx,,ULgR7JKs1qIxBUc90QanLc8c,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:31,ba091d20-4d57-4c8a-9e23-2a06bc5b3d1d,491,fluentd,1.1.10,1628281591323,,ULgR7JL7OIuXP+c90QYqGxBx,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:31,c6e778ab-25e3-48bc-b93c-1afce9a1456b,492,fluentd,1.1.10,1628281591323,,ULgR7JL7OIuXP+c90QYqGxBx,6,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:31,ef2d9460-3c37-4603-bc09-9d7ebb20196b,125,fluentd,1.1.10,1628281591270,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:31,5067f863-5cb4-403f-bc1e-dae9fba0ef10,124,fluentd,1.1.10,1628281591270,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:31,42dbfc26-2068-48c3-858b-0635c4fc56a3,123,fluentd,1.1.10,1628281591269,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:31,8e6bd85d-579a-49f8-ac15-37b65e672c92,122,fluentd,1.1.10,1628281591267,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:31,babed193-131a-4b7e-a439-2da27a135956,121,fluentd,1.1.10,1628281591267,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:31,48e92f2b-62f3-4868-bd49-61489106b13c,119,fluentd,1.1.10,1628281591257,,ULgR7JLBwscJfUc90QfIiwY7,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:31,52d4477a-5b63-4b0f-b0d1-892bc95b544b,120,fluentd,1.1.10,1628281591257,,ULgR7JLBwscJfUc90QfIiwY7,4,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:31,6cd72d4a-541e-4ac7-ad59-73858759d89f,116,fluentd,1.1.10,1628281591257,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
Output,,OUT,2021/08/06,15:26:31,7efc787b-1bb5-42fb-8b3f-d5de3aa5fb7f,117,fluentd,1.1.10,1628281591257,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:31,f4ab85fe-a376-4e76-9334-06d08ff31478,118,fluentd,1.1.10,1628281591257,,ULgR7JLBwscJfUc90QfIiwY7,,ULgR7JL1It3EWEc90Qc22LPQ,,,,,,,,,
DeliveryManager,,TOREGISTER,2021/08/06,15:26:31,1a72bfe6-9b54-4ccc-906a-4e4adc3d7b8e,115,fluentd,1.1.10,1628281591255,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:31,fe87fdd1-b610-4165-b8f2-371d5a5c3421,114,fluentd,1.1.10,1628281591253,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:31,8ef83e07-5d2a-4f63-b1e7-a03f39192ea2,113,fluentd,1.1.10,1628281591253,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:31,71a8df8f-23a3-4883-a8bd-8156e99db4c0,489,fluentd,1.1.10,1628281591246,,ULgR7JL2n/u3MEc90QazSAJp,4,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:31,dbeb21ce-83b3-440d-b8b8-5c058138ae24,110,fluentd,1.1.10,1628281591244,,ULgR7JL4Te2otEc90Qe8gW9w,,ULgR7JKt4cO0EUc90Qe3ugBe,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:31,471bf755-d3f6-435c-a246-77123a02ed13,111,fluentd,1.1.10,1628281591244,,ULgR7JL4Te2otEc90Qe8gW9w,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:31,2d2fb32f-cbc4-49ae-a924-27d5bd2f433c,112,fluentd,1.1.10,1628281591244,,ULgR7JL4Te2otEc90Qe8gW9w,4,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:31,f4086da7-b799-4aca-a439-ce68675f8adb,488,fluentd,1.1.10,1628281591243,,ULgR7JL2n/u3MEc90QazSAJp,4,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:31,bef3b066-3ca5-49a8-9471-90f8c507ecf0,109,fluentd,1.1.10,1628281591240,,ULgR7JL1It3EWEc90Qc22LPQ,4,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:31,09623fdc-2388-439f-bc0e-b1b496c0cc42,108,fluentd,1.1.10,1628281591237,,ULgR7JL1It3EWEc90Qc22LPQ,4,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:31,09558323-b703-4854-b596-65c96bfa3328,487,fluentd,1.1.10,1628281591236,,ULgR7JL2n/u3MEc90QazSAJp,,,2021080615263123180695e6,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:31,df9a79e0-65e1-440c-8fa9-5c430f6a1e44,486,fluentd,1.1.10,1628281591236,,ULgR7JL2n/u3MEc90QazSAJp,-,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:31,0bcdec66-c702-44ca-bfdb-4db01898177c,485,fluentd,1.1.10,1628281591235,,ULgR7JKs1qIxBUc90QanLc8c,6,,,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:31,647ab4ed-7634-412b-838d-ac27dc1af073,106,fluentd,1.1.10,1628281591235,,ULgR7JL1It3EWEc90Qc22LPQ,-,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:31,24577fe1-2b39-4203-8531-7588dc5a784c,107,fluentd,1.1.10,1628281591235,,ULgR7JL1It3EWEc90Qc22LPQ,,,2021080615263131973295f4,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:31,e74a2057-14ad-4429-a25e-233ac12770f7,484,fluentd,1.1.10,1628281591232,,ULgR7JKs1qIxBUc90QanLc8c,6,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:31,cd33795e-296a-47f0-8ef8-18441a1f5be4,105,fluentd,1.1.10,1628281591231,,ULgR7JKt4cO0EUc90Qe3ugBe,4,,,,,,,,,,
WsSerInAdpAuth,,OUT,2021/08/06,15:26:31,b41d57ac-e1f1-4fb8-a539-0e30f9a59513,104,fluentd,1.1.10,1628281591228,,ULgR7JKt4cO0EUc90Qe3ugBe,4,,,,,,,,,,
WsSerInAdpAuth,,NEWTRANS,2021/08/06,15:26:31,d8c2c93d-42ae-428b-a093-85a3b61b8f50,103,fluentd,1.1.10,1628281591226,,ULgR7JKt4cO0EUc90Qe3ugBe,,,2021080615263131066595f2,,,,,,,,
WsSerInAdpAuth,,IN,2021/08/06,15:26:31,5b15ced8-a926-4805-aa57-dfcdfa1de1a6,102,fluentd,1.1.10,1628281591226,,ULgR7JKt4cO0EUc90Qe3ugBe,-,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:31,e5ff2cb2-71e2-4d5d-8ed8-cf6232fc957b,483,fluentd,1.1.10,1628281591224,,ULgR7JKs1qIxBUc90QanLc8c,,,2021080615263121239995e3,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:31,a28ff952-1f08-4460-8527-d170d16fbaaa,482,fluentd,1.1.10,1628281591224,,ULgR7JKs1qIxBUc90QanLc8c,-,,,,,,,,,,
EventManager,ULgLahs4JhrVAkc90QYCVQ41,OUT,2021/08/06,15:26:31,fe29892b-4e75-4bdf-9329-5593b8a92c7a,481,fluentd,1.1.10,1628281591015,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:31,1fa967c4-52e5-46ae-84fe-73227d2e0034,480,fluentd,1.1.10,1628281591015,"(3,1)",ULgLahs4JhrVAkc90QYCVQ41,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:31,a8ac99fa-9fbc-4103-89af-8ea37421711a,479,fluentd,1.1.10,1628281591006,"(3,1)",ULgLahs4JhrVAkc90QYCVQ41,,,,,,,,,,,
EventManager,ULgLahs4JhrVAkc90QYCVQ41,IN,2021/08/06,15:26:31,ef3ba8f0-d84c-4ad3-94a6-6329d7c21a6e,478,fluentd,1.1.10,1628281591006,,,,,,,,,,,,,
JMSCollInAdp,ULgLahs4JhrVAkc90QYCVQ41,OUT,2021/08/06,15:26:30,0ec6a581-a51a-4a6c-8b09-6d11981dba50,475,fluentd,1.1.10,1628281590998,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,9aaa29df-295d-48d8-b3be-e4c04130047d,476,fluentd,1.1.10,1628281590998,"(3,1)",ULgLj12xH8TZpEc90QfT6g7/,,,,,,,,,,,
EventManager,ULgLj12xH8TZpEc90QfT6g7/,OUT,2021/08/06,15:26:30,0df88bd5-b2bc-494f-aaf4-e17aed77ebf3,477,fluentd,1.1.10,1628281590998,,,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:30,57d07d5e-e11f-4f78-acbd-2328489c2766,474,fluentd,1.1.10,1628281590991,"(3,1)",ULgLj12xH8TZpEc90QfT6g7/,,,,,,,,,,,
EventManager,ULgLj12xH8TZpEc90QfT6g7/,IN,2021/08/06,15:26:30,460d742c-4dc0-437b-bdaa-e9dbd8d3e518,473,fluentd,1.1.10,1628281590991,,,,,,,,,,,,,
JMSCollInAdp,ULgLahs4JhrVAkc90QYCVQ41,IN,2021/08/06,15:26:30,71e4c905-432e-4b35-855c-0876ce821c14,472,fluentd,1.1.10,1628281590988,,,,,,,,,,,,,
JMSCollInAdp,ULgLj12xH8TZpEc90QfT6g7/,OUT,2021/08/06,15:26:30,211cfcdc-689b-4cad-ab84-bda2f7cbb9f9,471,fluentd,1.1.10,1628281590983,,,,,,,,,,,,,
,,,,,00dacfc1-9064-4bf2-9a57-ff1106288a99,470,fluentd,1.1.10,1628281590983,,,,,"[2021/08/06 15:26:30] OUT        sparkpost-in    transID:ULgLahs4JhrVAkc90QYCVQ41, idclause: 2456, state:3,1",,,,,,,,
JMSCollInAdp,ULgLj12xH8TZpEc90QfT6g7/,IN,2021/08/06,15:26:30,fc79820b-d493-46d0-bb66-ff3e0cea6f65,469,fluentd,1.1.10,1628281590969,,,,,,,,,,,,,
,,,,,efe5ee5a-27e3-4154-ad78-95a26dcb5db0,468,fluentd,1.1.10,1628281590968,,,,,[2021/08/06 15:26:30] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
,,,,,192dd573-0777-4134-bcd0-47e283aa4656,467,fluentd,1.1.10,1628281590964,,,,,"[2021/08/06 15:26:30] OUT        sparkpost-in    transID:ULgLj12xH8TZpEc90QfT6g7/, idclause: 2456, state:3,1",,,,,,,,
,,,,,6cfcbd96-d510-4037-a02b-0726aad44e66,466,fluentd,1.1.10,1628281590956,,,,,[2021/08/06 15:26:30] RECV       sparkpost-in    Evento de estado recibido,,,,,,,,
Output,,OUT,2021/08/06,15:26:30,510d42bc-2262-44db-b847-5df15512a0a3,465,fluentd,1.1.10,1628281590886,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
DeliveryManager,,OUT,2021/08/06,15:26:30,893a2b58-6daf-4649-8fdb-86560ade0c77,464,fluentd,1.1.10,1628281590886,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
DeliveryManager,,IN,2021/08/06,15:26:30,9a3953bc-264c-496e-b6e8-83eb36e5a901,463,fluentd,1.1.10,1628281590879,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
Output,,IN,2021/08/06,15:26:30,9854545d-3f5d-4826-9068-777cc56a4299,462,fluentd,1.1.10,1628281590879,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
EventManager,ULgR7J3/wLgMzkc90Qdoey15,OUT,2021/08/06,15:26:30,5896f802-a2fe-4a87-aadf-5c70a41e01a0,101,fluentd,1.1.10,1628281590870,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,df5f062b-9e84-4609-be4c-3291567df463,100,fluentd,1.1.10,1628281590870,"(2,1)",ULgR7J3/wLgMzkc90Qdoey15,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,b26ecfbe-615f-4d3b-ace2-7b264d0facc2,98,fluentd,1.1.10,1628281590869,"(1,2)",ULgR7J3/wLgMzkc90Qdoey15,,,,,,,,,,,
StateManager,,NEWEVENT,2021/08/06,15:26:30,4b6d85ec-0a65-4b24-a319-8e6451dc97f3,99,fluentd,1.1.10,1628281590869,"(2,1)",ULgR7J3/wLgMzkc90Qdoey15,,,,,,,,,,,
ServiceCenterOu,,MNEWTRANS,2021/08/06,15:26:30,f8f15ebb-8838-43a2-8982-7f02e8ff0a28,459,fluentd,1.1.10,1628281590869,,ULgR7JF3NJnAikc90QZoYs4y,,ULgR7JEns7GRNUc90QbZ1xfH,,,,,,,,,
ServiceCenterOu,,TOREGISTER,2021/08/06,15:26:30,0dcecd71-05ba-4bc3-9509-56d29f03b496,460,fluentd,1.1.10,1628281590869,,ULgR7JF3NJnAikc90QZoYs4y,,,,,,,,,,,
ServiceCenterOu,,OUT,2021/08/06,15:26:30,c297baa8-bb64-4765-9e7d-8dafd64a5c95,461,fluentd,1.1.10,1628281590869,,ULgR7JF3NJnAikc90QZoYs4y,6,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:30,10041780-a85f-4f0e-8c51-f5766551f4f4,97,fluentd,1.1.10,1628281590867,"(1,2)",ULgR7J3/wLgMzkc90Qdoey15,,,,,,,,,,,
EventManager,ULgR7J3/wLgMzkc90Qdoey15,IN,2021/08/06,15:26:30,16581722-6d30-4332-8d31-825f664474d2,96,fluentd,1.1.10,1628281590867,,,,,,,,,,,,,
JMSCollInAdp,ULgR7J3/wLgMzkc90Qdoey15,OUT,2021/08/06,15:26:30,e0b7bbde-abbc-4810-8da3-6432382a917e,95,fluentd,1.1.10,1628281590861,,,,,,,,,,,,,
JMSCollInAdp,ULgR7J3/wLgMzkc90Qdoey15,IN,2021/08/06,15:26:30,6aa38b14-50f7-49fe-8242-292577a46da7,94,fluentd,1.1.10,1628281590859,,,,,,,,,,,,,
EventManager,ULgR7J2z1dHDDkc90Qc0LWo/,OUT,2021/08/06,15:26:30,2a8395af-5d8e-4abe-8e8f-b9fae177d7a6,93,fluentd,1.1.10,1628281590857,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,64105249-9f73-4e39-8335-7af069ed46a5,92,fluentd,1.1.10,1628281590857,"(2,1)",ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
StateManager,,NEWEVENT,2021/08/06,15:26:30,f24fe37c-2ec0-4474-b05b-c090d9fed487,91,fluentd,1.1.10,1628281590855,"(2,1)",ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,cd502d6e-62ef-4f78-a45e-be5e53922b09,90,fluentd,1.1.10,1628281590855,"(1,2)",ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:30,c46f3d30-58db-412a-a8d3-93ff0a212e79,89,fluentd,1.1.10,1628281590853,"(1,2)",ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
EventManager,ULgR7J2z1dHDDkc90Qc0LWo/,IN,2021/08/06,15:26:30,4e55ad43-b681-432a-819c-f5ad14a125b0,88,fluentd,1.1.10,1628281590853,,,,,,,,,,,,,
google-fcm-out,,SEND,2021/08/06,15:26:30,f87fe544-5c26-4bb2-a2a5-9b69944913ba,87,fluentd,1.1.10,1628281590848,,ULgR7J3/2SEjNEc90QfGs7lw,,,,,,,,,,,
ServiceCenterOu,,IN,2021/08/06,15:26:30,8f81d999-e24a-40fd-823a-6d1658d61807,458,fluentd,1.1.10,1628281590847,,ULgR7JEns7GRNUc90QbZ1xfH,6,,,,,,,,,,
JMSCollInAdp,ULgR7J2z1dHDDkc90Qc0LWo/,OUT,2021/08/06,15:26:30,9cab8412-8867-47d6-9a18-844af06d07fc,85,fluentd,1.1.10,1628281590847,,,,,,,,,,,,,
google-fcm-out,,OUT,2021/08/06,15:26:30,bed4bfec-9e06-4d28-9ee8-c978ac6c1a12,86,fluentd,1.1.10,1628281590847,"(1,2)",ULgR7J3/2SEjNEc90QfGs7lw,,,,,,,,,,,
JMSCollInAdp,ULgR7J2z1dHDDkc90Qc0LWo/,IN,2021/08/06,15:26:30,166eb079-fd06-4d1e-99c6-4669d3331554,84,fluentd,1.1.10,1628281590845,,,,,,,,,,,,,
WsSerInPriAdAut,,OUT,2021/08/06,15:26:30,67f3dd9e-3c2a-4915-bcee-015f510c5c51,457,fluentd,1.1.10,1628281590844,,ULgR7JEns7GRNUc90QbZ1xfH,6,,,,,,,,,,
EventManager,ULgR7J0oTQAlYUc90QdarrVB,OUT,2021/08/06,15:26:30,0c034e3a-f3a3-4a5e-90d2-3c8c58021973,83,fluentd,1.1.10,1628281590841,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,32658ce7-6b0c-4bb4-a3c5-90d1d25cc29d,82,fluentd,1.1.10,1628281590841,"(2,1)",ULgR7J0oTQAlYUc90QdarrVB,,,,,,,,,,,
StateManager,,NEWEVENT,2021/08/06,15:26:30,1eba07ba-638f-4f41-8220-059a3487203c,81,fluentd,1.1.10,1628281590839,"(2,1)",ULgR7J0oTQAlYUc90QdarrVB,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,b1d9180f-d0b0-4b60-85d8-c2f08e72cf48,80,fluentd,1.1.10,1628281590839,"(1,2)",ULgR7J0oTQAlYUc90QdarrVB,,,,,,,,,,,
apnsout,,NEWEVENT,2021/08/06,15:26:30.838,6b9591ab-e983-4407-92dc-bc1ed3b35ef1,79,fluentd,1.1.10,1628281590838,"(1,2)",ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
apnsout,,SEND,2021/08/06,15:26:30.836,79ddd6b0-b82a-461a-b0b0-614a0d1c5e8b,76,fluentd,1.1.10,1628281590837,,ULgR7J2z1dHDDkc90Qc0LWo/,,,,,,,,,,,
EventManager,ULgR7J0oTQAlYUc90QdarrVB,IN,2021/08/06,15:26:30,d6b0abfd-8dc3-4b9c-bc1c-6288899f2919,77,fluentd,1.1.10,1628281590837,,,,,,,,,,,,,
StateManager,,IN,2021/08/06,15:26:30,b401d39f-7140-4824-aa4f-4b1c4f0083c2,78,fluentd,1.1.10,1628281590837,"(1,2)",ULgR7J0oTQAlYUc90QdarrVB,,,,,,,,,,,
WsSerInPriAdAut,,NEWTRANS,2021/08/06,15:26:30,72a9509e-2596-42ed-9759-0e5d34169a9d,456,fluentd,1.1.10,1628281590836,,ULgR7JEns7GRNUc90QbZ1xfH,,,202108061526306879189593,,,,,,,,
WsSerInPriAdAut,,IN,2021/08/06,15:26:30,5d908cae-d8ea-4818-9299-28ffd66a3087,455,fluentd,1.1.10,1628281590836,,ULgR7JEns7GRNUc90QbZ1xfH,-,,,,,,,,,,
JMSCollInAdp,ULgR7J0oTQAlYUc90QdarrVB,OUT,2021/08/06,15:26:30,e0b0d804-c0f9-4460-ab0e-cd9a8bd03fc6,75,fluentd,1.1.10,1628281590831,,,,,,,,,,,,,
JMSCollInAdp,ULgR7J0oTQAlYUc90QdarrVB,IN,2021/08/06,15:26:30,6f57cdae-702f-40ed-9b81-7fdeb451432d,74,fluentd,1.1.10,1628281590829,,,,,,,,,,,,,
google-fcm-out,,SEND,2021/08/06,15:26:30,7e92404c-9453-43ee-8d18-f542929aaf32,73,fluentd,1.1.10,1628281590822,,ULgR7J0nC6V8k+c90QereuJi,,,,,,,,,,,
google-fcm-out,,OUT,2021/08/06,15:26:30,89860f6a-f1c4-4c91-a1ff-f12d303ce546,72,fluentd,1.1.10,1628281590822,"(1,2)",ULgR7J0nC6V8k+c90QereuJi,,,,,,,,,,,
EventManager,ULgR7J5NW4cAXkc90QZbU0+v,OUT,2021/08/06,15:26:30,37de62b7-5eda-4819-ad29-2723b32d4816,454,fluentd,1.1.10,1628281590742,,,,,,,,,,,,,
StateManager,,TOREGISTER,2021/08/06,15:26:30,50e8d79b-bb19-464d-8d95-631672d2ca32,453,fluentd,1.1.10,1628281590742,"(2,1)",ULgR7J5NW4cAXkc90QZbU0+v,,,,,,,,,,,
EventManager,ULgR7J8c6Uh9Ekc90QbsdCBH,OUT,2021/08/06,15:26:30,bbcdc894-c119-4f73-bfca-067221d9fd4f,452,fluentd,1.1.10,1628281590730,,,,,,,,,,,,,
